name,latitude,longitude,operator,city,type,status,machine_count,avg_power_kw,station_id
ALECTRA UTILITIES CORPORATION,43.181714,-79.249346,ALECTRA UTILITIES CORPORATION,St. Catharines,Level 2,Available for Intended User,2,7.2,S0201
ALECTRA UTILITIES CORPORATION,43.186566,-79.841434,ALECTRA UTILITIES CORPORATION,Hamilton,Level 2,Available for Intended User,14,7.2,S0202
ALECTRA UTILITIES CORPORATION,43.257555,-79.866621,ALECTRA UTILITIES CORPORATION,Hamilton,Level 2,Available for Intended User,5,7.2,S0203
ALECTRA UTILITIES CORPORATION,43.3283,-79.8288712,ALECTRA UTILITIES CORPORATION,Burlington,Level 2,Available for Intended User,4,7.2,S0204
ALECTRA UTILITIES CORPORATION,43.41091,-79.736981,ALECTRA UTILITIES CORPORATION,Oakville,DC Fast,Available for Intended User,4,50.0,S0205
ALECTRA UTILITIES CORPORATION,43.4739,-79.7003,ALECTRA UTILITIES CORPORATION,Oakville,Level 2,Available for Intended User,16,7.2,S0206
ALECTRA UTILITIES CORPORATION,43.4976,-79.7489,ALECTRA UTILITIES CORPORATION,Oakville,Level 2,Available for Intended User,4,7.2,S0207
ALECTRA UTILITIES CORPORATION,43.499595,-80.222551,ALECTRA UTILITIES CORPORATION,Guelph,DC Fast,Available for Intended User,1,50.0,S0208
ALECTRA UTILITIES CORPORATION,43.499595,-80.222551,ALECTRA UTILITIES CORPORATION,Guelph,Level 2,Available for Intended User,4,7.2,S0209
ALECTRA UTILITIES CORPORATION,43.524214,-79.911047,ALECTRA UTILITIES CORPORATION,Milton,Level 2,Available for Intended User,6,7.2,S0210
ALECTRA UTILITIES CORPORATION,43.58503,-79.6102068,ALECTRA UTILITIES CORPORATION,Mississauga,DC Fast,Available for Intended User,1,50.0,S0211
ALECTRA UTILITIES CORPORATION,43.58503,-79.6102068,ALECTRA UTILITIES CORPORATION,Mississauga,Level 2,Available for Intended User,2,7.2,S0212
ALECTRA UTILITIES CORPORATION,43.5915318,-79.7951926,ALECTRA UTILITIES CORPORATION,Mississauga,Level 2,Available for Intended User,4,7.2,S0213
ALECTRA UTILITIES CORPORATION,43.615455,-79.7040253,ALECTRA UTILITIES CORPORATION,Mississauga,DC Fast,Available for Intended User,1,50.0,S0214
ALECTRA UTILITIES CORPORATION,43.615455,-79.7040253,ALECTRA UTILITIES CORPORATION,Mississauga,Level 2,Available for Intended User,2,7.2,S0215
ALECTRA UTILITIES CORPORATION,43.61892,-79.534453,ALECTRA UTILITIES CORPORATION,Etobicoke,DC Fast,Available for Intended User,4,50.0,S0216
ALECTRA UTILITIES CORPORATION,43.662773,-79.638484,ALECTRA UTILITIES CORPORATION,Mississauga,DC Fast,Available for Intended User,1,50.0,S0217
ALECTRA UTILITIES CORPORATION,43.680125,-79.728588,ALECTRA UTILITIES CORPORATION,Brampton,DC Fast,Available for Intended User,5,50.0,S0218
ALECTRA UTILITIES CORPORATION,43.680125,-79.728588,ALECTRA UTILITIES CORPORATION,Brampton,Level 2,Available for Intended User,10,7.2,S0219
ALECTRA UTILITIES CORPORATION,43.688,-79.7952,ALECTRA UTILITIES CORPORATION,Brampton,Level 2,Available for Intended User,2,7.2,S0220
ALECTRA UTILITIES CORPORATION,43.698342,-79.7952333,ALECTRA UTILITIES CORPORATION,Brampton,DC Fast,Available for Intended User,1,50.0,S0221
ALECTRA UTILITIES CORPORATION,43.698342,-79.7952333,ALECTRA UTILITIES CORPORATION,Brampton,Level 2,Available for Intended User,2,7.2,S0222
ALECTRA UTILITIES CORPORATION,43.7186,-79.7064,ALECTRA UTILITIES CORPORATION,Brampton,DC Fast,Available for Intended User,1,50.0,S0223
ALECTRA UTILITIES CORPORATION,43.7186,-79.7064,ALECTRA UTILITIES CORPORATION,Brampton,Level 2,Available for Intended User,16,7.2,S0224
ALECTRA UTILITIES CORPORATION,43.757703,-79.7922172,ALECTRA UTILITIES CORPORATION,Brampton,DC Fast,Available for Intended User,1,50.0,S0225
ALECTRA UTILITIES CORPORATION,43.757703,-79.7922172,ALECTRA UTILITIES CORPORATION,Brampton,Level 2,Available for Intended User,2,7.2,S0226
ALECTRA UTILITIES CORPORATION,43.767964,-79.368812,ALECTRA UTILITIES CORPORATION,Toronto,Level 2,Available for Intended User,4,7.2,S0227
ALECTRA UTILITIES CORPORATION,43.7693,-79.4967,ALECTRA UTILITIES CORPORATION,Toronto,Level 2,Available for Intended User,8,7.2,S0228
ALECTRA UTILITIES CORPORATION,43.78719,-79.5290653,ALECTRA UTILITIES CORPORATION,Vaughan,DC Fast,Available for Intended User,2,50.0,S0229
ALECTRA UTILITIES CORPORATION,43.78719,-79.5290653,ALECTRA UTILITIES CORPORATION,Vaughan,Level 2,Available for Intended User,6,7.2,S0230
ALECTRA UTILITIES CORPORATION,43.7881,-79.1852,ALECTRA UTILITIES CORPORATION,Kitchener,DC Fast,Available for Intended User,2,50.0,S0231
ALECTRA UTILITIES CORPORATION,43.7881,-79.1852,ALECTRA UTILITIES CORPORATION,Kitchener,Level 2,Available for Intended User,6,7.2,S0232
ALECTRA UTILITIES CORPORATION,43.8433278,-79.3504003,ALECTRA UTILITIES CORPORATION,Markham,DC Fast,Available for Intended User,2,50.0,S0233
ALECTRA UTILITIES CORPORATION,43.843545,-79.348327,ALECTRA UTILITIES CORPORATION,Markham,DC Fast,Available for Intended User,1,50.0,S0234
ALECTRA UTILITIES CORPORATION,43.843545,-79.348327,ALECTRA UTILITIES CORPORATION,Markham,Level 2,Available for Intended User,6,7.2,S0235
ALECTRA UTILITIES CORPORATION,43.849829,-79.5522,ALECTRA UTILITIES CORPORATION,Vaughan,DC Fast,Available for Intended User,1,50.0,S0236
ALECTRA UTILITIES CORPORATION,43.849829,-79.5522,ALECTRA UTILITIES CORPORATION,Vaughan,Level 2,Available for Intended User,6,7.2,S0237
ALECTRA UTILITIES CORPORATION,43.854353,-79.7048774,ALECTRA UTILITIES CORPORATION,Caledon,DC Fast,Available for Intended User,1,50.0,S0238
ALECTRA UTILITIES CORPORATION,43.854353,-79.7048774,ALECTRA UTILITIES CORPORATION,Caledon,Level 2,Available for Intended User,2,7.2,S0239
ALECTRA UTILITIES CORPORATION,43.8975025,-79.4055142,ALECTRA UTILITIES CORPORATION,Richmond Hill,Level 2,Available for Intended User,4,7.2,S0240
ALECTRA UTILITIES CORPORATION,43.974625,-78.171367,ALECTRA UTILITIES CORPORATION,Cobourg,DC Fast,Available for Intended User,1,50.0,S0241
ALECTRA UTILITIES CORPORATION,43.974625,-78.171367,ALECTRA UTILITIES CORPORATION,Cobourg,Level 2,Available for Intended User,4,7.2,S0242
ALECTRA UTILITIES CORPORATION,44.141247,-77.4242626,ALECTRA UTILITIES CORPORATION,Belleville,DC Fast,Available for Intended User,1,50.0,S0243
ALECTRA UTILITIES CORPORATION,44.141247,-77.4242626,ALECTRA UTILITIES CORPORATION,Belleville,Level 2,Available for Intended User,4,7.2,S0244
ALECTRA UTILITIES CORPORATION,44.146875,-79.8606637,ALECTRA UTILITIES CORPORATION,Alliston,Level 2,Available for Intended User,2,7.2,S0245
ALECTRA UTILITIES CORPORATION,44.292507,-77.8068368,ALECTRA UTILITIES CORPORATION,Campbellford,DC Fast,Available for Intended User,2,50.0,S0246
ALECTRA UTILITIES CORPORATION,44.292507,-77.8068368,ALECTRA UTILITIES CORPORATION,Campbellford,Level 2,Available for Intended User,2,7.2,S0247
ALECTRA UTILITIES CORPORATION,44.293971,-78.282278,ALECTRA UTILITIES CORPORATION,Peterborough,DC Fast,Available for Intended User,1,50.0,S0248
ALECTRA UTILITIES CORPORATION,44.293971,-78.282278,ALECTRA UTILITIES CORPORATION,Peterborough,Level 2,Available for Intended User,4,7.2,S0249
ALECTRA UTILITIES CORPORATION,44.367098,-79.707446,ALECTRA UTILITIES CORPORATION,Barrie,Level 2,Available for Intended User,3,7.2,S0250
ALECTRA UTILITIES CORPORATION,44.388339,-79.6951352,ALECTRA UTILITIES CORPORATION,Barrie,Level 2,Available for Intended User,1,7.2,S0251
ALECTRA UTILITIES CORPORATION,45.326,-79.216,ALECTRA UTILITIES CORPORATION,Huntsville,DC Fast,Available for Intended User,1,50.0,S0252
ALECTRA UTILITIES CORPORATION,45.326,-79.216,ALECTRA UTILITIES CORPORATION,Huntsville,Level 2,Available for Intended User,2,7.2,S0253
ALECTRA UTILITIES CORPORATION,46.470165,-81.0329665,ALECTRA UTILITIES CORPORATION,Sudbury,Level 2,Available for Intended User,6,7.2,S0254
AMBU ENERGY INC.,48.53639,-80.46641,AMBU ENERGY INC.,Matheson,Level 2,Available for Intended User,2,7.2,S0255
AMBU ENERGY INC.,49.76158983,-94.488426,AMBU ENERGY INC.,Kenora,Level 2,Available for Intended User,4,7.2,S0256
AMBU ENERGY INC.,49.76266282,-94.47738652,AMBU ENERGY INC.,Kenora,Level 2,Available for Intended User,3,7.2,S0257
AUTZU,43.661114,-79.38850398,AUTZU,Toronto,Level 2,Available for Intended User,30,7.2,S0258
AUTZU INC.,43.6440986,-79.4011708,AUTZU INC.,Toronto,Level 2,Available for Intended User,30,7.2,S0259
Aho Homes Corp,45.32181808126059,-78.9939881,Aho Homes Corp,Dwight,DC Fast,Not started,2,50.0,S0260
Aho Homes Corp,45.32181808126059,-78.9939881,Aho Homes Corp,Dwight,Level 2,Not started,1,7.2,S0261
Asdin Hospitality Ltd.,43.71345145,-80.3888975,Asdin Hospitality Ltd.,NORTH FERGUS,DC Fast,Not started,4,50.0,S0262
BASELOAD POWER CORP,42.303923,-82.86979,BASELOAD POWER CORP,Tecumseh,DC Fast,Not started,3,50.0,S0263
BASELOAD POWER CORP,43.172691,-80.27786,BASELOAD POWER CORP,Brantford,DC Fast,Not started,2,50.0,S0264
BASELOAD POWER CORP,43.172691,-80.27786,BASELOAD POWER CORP,Brantford,Level 2,Not started,2,7.2,S0265
BASELOAD POWER CORP,43.177624,-79.243803,BASELOAD POWER CORP,St Catharines,DC Fast,Not started,6,50.0,S0266
BASELOAD POWER CORP,43.224536,-79.960209,BASELOAD POWER CORP,Ancaster,DC Fast,Not started,2,50.0,S0267
BASELOAD POWER CORP,43.224536,-79.960209,BASELOAD POWER CORP,Ancaster,Level 2,Not started,2,7.2,S0268
BASELOAD POWER CORP,43.39812,-80.325087,BASELOAD POWER CORP,Cambridge,DC Fast,Not started,2,50.0,S0269
BASELOAD POWER CORP,43.39812,-80.325087,BASELOAD POWER CORP,Cambridge,Level 2,Not started,2,7.2,S0270
BASELOAD POWER CORP,43.415417,-80.323478,BASELOAD POWER CORP,Cambridge,DC Fast,Not Started,4,50.0,S0271
BASELOAD POWER CORP,43.432951,-80.44029,BASELOAD POWER CORP,Kitchener,DC Fast,Not Started,4,50.0,S0272
BASELOAD POWER CORP,43.59305,-79.53858,BASELOAD POWER CORP,Toronto,DC Fast,Not started,3,50.0,S0273
BASELOAD POWER CORP,43.657589,-79.345278,BASELOAD POWER CORP,Toronto,DC Fast,Not started,3,50.0,S0274
BASELOAD POWER CORP,43.688029,-79.303277,BASELOAD POWER CORP,Toronto,DC Fast,Not started,3,50.0,S0275
BASELOAD POWER CORP,43.72879,-81.705702,BASELOAD POWER CORP,Goderich,DC Fast,Not started,2,50.0,S0276
BASELOAD POWER CORP,43.72879,-81.705702,BASELOAD POWER CORP,Goderich,Level 2,Not started,2,7.2,S0277
BASELOAD POWER CORP,43.917278,-78.590307,BASELOAD POWER CORP,Newcastle,DC Fast,Not started,3,50.0,S0278
BASELOAD POWER CORP,44.18611,-77.406392,BASELOAD POWER CORP,Belleville,DC Fast,Not started,2,50.0,S0279
BASELOAD POWER CORP,44.18611,-77.406392,BASELOAD POWER CORP,Belleville,Level 2,Not started,2,7.2,S0280
BASELOAD POWER CORP,44.242082,-79.450725,BASELOAD POWER CORP,Keswick,DC Fast,Not started,6,50.0,S0281
BASELOAD POWER CORP,44.407986,-79.706584,BASELOAD POWER CORP,Barrie,DC Fast,Not started,2,50.0,S0282
BASELOAD POWER CORP,44.407986,-79.706584,BASELOAD POWER CORP,Barrie,Level 2,Not started,2,7.2,S0283
BASELOAD POWER CORP,44.918212,-79.373098,BASELOAD POWER CORP,Gravenhurst,DC Fast,Not started,2,50.0,S0284
BASELOAD POWER CORP,44.918212,-79.373098,BASELOAD POWER CORP,Gravenhurst,Level 2,Not started,2,7.2,S0285
BASELOAD POWER CORP,45.826848,-77.109588,BASELOAD POWER CORP,Pembroke,DC Fast,Not started,3,50.0,S0286
BASELOAD POWER CORP,46.32471,-79.424177,BASELOAD POWER CORP,North Bay,DC Fast,Not started,3,50.0,S0287
BASELOAD POWER CORP.  (BASELOAD,43.22936023,-79.93836143,BASELOAD POWER CORP.  (BASELOAD,Toronto,Level 2,Available for Intended User,2,7.2,S0288
BASELOAD POWER CORP.  (BASELOAD,43.58030435,-79.64698734,BASELOAD POWER CORP.  (BASELOAD,Cookstown,DC Fast,Available for Intended User,4,50.0,S0289
BASELOAD POWER CORP.  (BASELOAD,43.74188536,-79.58454109,BASELOAD POWER CORP.  (BASELOAD,Burlington,DC Fast,Available for Intended User,4,50.0,S0290
BASELOAD POWER CORP.  (BASELOAD,43.78669664,-79.54501555,BASELOAD POWER CORP.  (BASELOAD,Niagara-on-the-Lake,Level 2,Available for Intended User,6,7.2,S0291
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,BASELOAD POWER CORP.  (BASELOAD,Toronto,DC Fast,Available for Intended User,2,50.0,S0292
BASELOAD POWER CORP.  (BASELOAD,43.86586429,-78.90215709,BASELOAD POWER CORP.  (BASELOAD,Toronto,Level 2,Available for Intended User,7,7.2,S0293
BASELOAD POWER CORP.  (BASELOAD,44.35841577,-79.69501,BASELOAD POWER CORP.  (BASELOAD,Whitby,DC Fast,Available for Intended User,4,50.0,S0294
BASELOAD POWER CORP.  (BASELOAD,45.3119016,-75.91584033,BASELOAD POWER CORP.  (BASELOAD,Etobicoke,Level 2,Available for Intended User,2,7.2,S0295
BASELOAD POWER CORP. (BASELOAD,43.50892343,-79.6289806,BASELOAD POWER CORP. (BASELOAD,London,DC Fast,Available for Intended User,8,50.0,S0296
BASELOAD POWER CORP. (BASELOAD,43.72425,-79.61624,BASELOAD POWER CORP. (BASELOAD,Etobicoke,DC Fast,Available for Intended User,2,50.0,S0297
BASELOAD POWER CORP. (BASELOAD,43.77151718,-79.28275709,BASELOAD POWER CORP. (BASELOAD,Belleville,DC Fast,Available for Intended User,4,50.0,S0298
BASELOAD POWER CORP. (BASELOAD,45.35549,-75.7834,BASELOAD POWER CORP. (BASELOAD,Ottawa,Level 2,Available for Intended User,4,7.2,S0299
BLACK AND MACDONALD LTD,42.93137674,-81.21100118,BLACK AND MACDONALD LTD,London,Level 2,Available for Intended User,2,7.2,S0300
BLACK AND MACDONALD LTD,43.23067604,-79.72869343,BLACK AND MACDONALD LTD,Stoney Creek,Level 2,Available for Intended User,3,7.2,S0301
BLACK AND MACDONALD LTD,43.4081627,-80.4488104,BLACK AND MACDONALD LTD,Kitchener,Level 2,Available for Intended User,3,7.2,S0302
BLACK AND MACDONALD LTD,43.73610533,-79.3230628,BLACK AND MACDONALD LTD,North York,Level 2,Available for Intended User,6,7.2,S0303
BLACK AND MACDONALD LTD,43.82255989,-79.23755383,BLACK AND MACDONALD LTD,Scarborough,Level 2,Available for Intended User,10,7.2,S0304
BLACK AND MACDONALD LTD,43.8399262,-79.37689214,BLACK AND MACDONALD LTD,Markham,Level 2,Available for Intended User,10,7.2,S0305
BLACK AND MACDONALD LTD,45.38,-75.64,BLACK AND MACDONALD LTD,Toronto,Level 2,Available for Intended User,2,7.2,S0306
BLACKSTONE ENERGY SERVICES INC.,42.98813,-81.24621,BLACKSTONE ENERGY SERVICES INC.,London,Level 2,Available for Intended User,2,7.2,S0307
BLACKSTONE ENERGY SERVICES INC.,43.01453535,-81.19861473,BLACKSTONE ENERGY SERVICES INC.,London,Level 2,Available for Intended User,10,7.2,S0308
BLACKSTONE ENERGY SERVICES INC.,43.01518476,-81.18972367,BLACKSTONE ENERGY SERVICES INC.,London,Level 2,Available for Intended User,2,7.2,S0309
BLACKSTONE ENERGY SERVICES INC.,43.15377256,-79.27848967,BLACKSTONE ENERGY SERVICES INC.,St. Catharines,Level 2,Available for Intended User,10,7.2,S0310
BLACKSTONE ENERGY SERVICES INC.,43.31547,-79.80114,BLACKSTONE ENERGY SERVICES INC.,Burlington,Level 2,Available for Intended User,14,7.2,S0311
BLACKSTONE ENERGY SERVICES INC.,43.81332749,-79.33585089,BLACKSTONE ENERGY SERVICES INC.,Toronto,Level 2,Available for Intended User,8,7.2,S0312
BLACKSTONE ENERGY SERVICES INC.,43.87194,-78.90103,BLACKSTONE ENERGY SERVICES INC.,Whitby,Level 2,Available for Intended User,2,7.2,S0313
BLACKSTONE ENERGY SERVICES INC.,43.94527,-78.8948,BLACKSTONE ENERGY SERVICES INC.,Oshawa,Level 2,Available for Intended User,4,7.2,S0314
BLACKSTONE ENERGY SERVICES INC.,44.74209,-79.91399,BLACKSTONE ENERGY SERVICES INC.,Midland,Level 2,Available for Intended User,6,7.2,S0315
BLACKSTONE ENERGY SERVICES INC.,46.53402358,-84.30919523,BLACKSTONE ENERGY SERVICES INC.,Sault Ste. Marie,Level 2,Available for Intended User,6,7.2,S0316
BRACEBRIDGE GENERATION LTD,45.039011,-79.327175,BRACEBRIDGE GENERATION LTD,Bracebridge,DC Fast,Available for Intended User,1,50.0,S0317
BRACEBRIDGE GENERATION LTD,45.039011,-79.327175,BRACEBRIDGE GENERATION LTD,Bracebridge,Level 2,Available for Intended User,2,7.2,S0318
BRACEBRIDGE GENERATION LTD,45.042057,-79.313702,BRACEBRIDGE GENERATION LTD,Bracebridge,DC Fast,Available for Intended User,3,50.0,S0319
BRACEBRIDGE GENERATION LTD,45.045149,-79.300245,BRACEBRIDGE GENERATION LTD,Bracebridge,DC Fast,Available for Intended User,1,50.0,S0320
BRACEBRIDGE GENERATION LTD,45.045149,-79.300245,BRACEBRIDGE GENERATION LTD,Bracebridge,Level 2,Available for Intended User,3,7.2,S0321
BRACEBRIDGE GENERATION LTD,45.065386,-79.320609,BRACEBRIDGE GENERATION LTD,Bracebriodge,Level 2,Available for Intended User,5,7.2,S0322
BRACEBRIDGE GENERATION LTD,45.28757,-79.811534,BRACEBRIDGE GENERATION LTD,Seguin,DC Fast,Available for Intended User,2,50.0,S0323
BRACEBRIDGE GENERATION LTD,45.325792,-79.216896,BRACEBRIDGE GENERATION LTD,Huntsville,DC Fast,Available for Intended User,4,50.0,S0324
BRACEBRIDGE GENERATION LTD,45.339126,-80.037961,BRACEBRIDGE GENERATION LTD,Parry Sound,DC Fast,Available for Intended User,3,50.0,S0325
BRACEBRIDGE GENERATION LTD,45.340097,-80.01496,BRACEBRIDGE GENERATION LTD,Parry Sound,Level 2,Available for Intended User,5,7.2,S0326
BRACEBRIDGE GENERATION LTD,45.345454,-80.030953,BRACEBRIDGE GENERATION LTD,Parry Sound,DC Fast,Available for Intended User,3,50.0,S0327
BRACEBRIDGE GENERATION LTD,45.355147,-80.021711,BRACEBRIDGE GENERATION LTD,Parry Sound,Level 2,Available for Intended User,2,7.2,S0328
BRACEBRIDGE GENERATION LTD,45.618329,-79.407942,BRACEBRIDGE GENERATION LTD,Burk's Falls,DC Fast,Available for Intended User,2,50.0,S0329
BRACEBRIDGE GENERATION LTD,45.667717,-79.643332,BRACEBRIDGE GENERATION LTD,Magnetawan,DC Fast,Available for Intended User,2,50.0,S0330
BRACEBRIDGE GENERATION LTD,45.770138,-79.391235,BRACEBRIDGE GENERATION LTD,Sundridge,DC Fast,Available for Intended User,2,50.0,S0331
BROADSTREET PROPERTIES LTD.,45.27135,-75.89198,BROADSTREET PROPERTIES LTD.,Stittsvile,Level 2,Not started,16,7.2,S0332
BROCK UNIVERSITY,43.119725,-79.235923,BROCK UNIVERSITY,St. Catharines,DC Fast,Available for Intended User,3,50.0,S0333
BROCK UNIVERSITY,43.119725,-79.235923,BROCK UNIVERSITY,St. Catharines,Level 2,Available for Intended User,17,7.2,S0334
Baseload Power Corp.,43.64289299286247,-79.55944525602715,Baseload Power Corp.,Etobicoke,DC Fast,Not Started,6,50.0,S0335
Baseload Power Corp.,43.71210945779118,-79.39637098547387,Baseload Power Corp.,Toronto,DC Fast,Not Started,5,50.0,S0336
Baseload Power Corp.,43.72439377355685,-79.51033391509789,Baseload Power Corp.,Toronto,DC Fast,Not Started,2,50.0,S0337
Baseload Power Corp.,43.72455532540736,-79.51155299665692,Baseload Power Corp.,Toronto,DC Fast,Not Started,2,50.0,S0338
Baseload Power Corp.,43.72466286529989,-79.51319791095344,Baseload Power Corp.,Toronto,DC Fast,Not Started,2,50.0,S0339
Baseload Power Corp.,43.72492971493196,-79.51392272386286,Baseload Power Corp.,Toronto,DC Fast,Not Started,2,50.0,S0340
Baseload Power Corp.,43.75987536132418,-79.51743501322905,Baseload Power Corp.,Toronto,DC Fast,Not Started,2,50.0,S0341
Baseload Power Corp.,43.76259497617071,-79.31620702894257,Baseload Power Corp.,Scarborough,DC Fast,Not Started,2,50.0,S0342
Baseload Power Corp.,43.76849637630222,-79.36817722584924,Baseload Power Corp.,North York,DC Fast,Not Started,8,50.0,S0343
Baseload Power Corp.,43.775520833816806,-79.34125102472242,Baseload Power Corp.,North York,DC Fast,Not Started,2,50.0,S0344
Baseload Power Corp.,43.78817777747855,-79.53099652752742,Baseload Power Corp.,Vaughan,DC Fast,Not Started,8,50.0,S0345
Baseload Power Corp.,44.2671319738574,-78.36645227374238,Baseload Power Corp.,Peterborough,DC Fast,Not Started,2,50.0,S0346
Baseload Power Corp.,44.3357724600073,-79.71294049965205,Baseload Power Corp.,Barrie,DC Fast,Not Started,2,50.0,S0347
Baseload Power Corp.,45.3857055923128,-75.62130442094852,Baseload Power Corp.,Ottawa,DC Fast,Not Started,3,50.0,S0348
Baseload Power Corp.,45.39816832127888,-75.68386452340238,Baseload Power Corp.,Ottawa,DC Fast,Not Started,2,50.0,S0349
Baseload Power Corp.,45.40059483321503,-75.71028894048919,Baseload Power Corp.,Ottawa,DC Fast,Not Started,3,50.0,S0350
Bell Canada,42.930066,-81.214068,Bell Canada,London,Level 2,Not started,10,7.2,S0351
Bell Canada,43.19317562,-79.81834929,Bell Canada,Hamilton,Level 2,Not started,12,7.2,S0352
Bell Canada,43.42201708,-80.55847801,Bell Canada,Kitchener,Level 2,Not started,6,7.2,S0353
Bell Canada,43.50275893,-79.64056288,Bell Canada,Mississauga,Level 2,Not Started,36,7.199999999999999,S0354
Bell Canada,43.60404905,-79.52950588,Bell Canada,Etobicoke,Level 2,Not started,20,7.2,S0355
Bell Canada,43.653949,-79.3819,Bell Canada,Toronto,Level 2,Not started,6,7.2,S0356
Bell Canada,43.68940749,-79.73692734,Bell Canada,Brampton,Level 2,Not started,20,7.2,S0357
Bell Canada,43.73917944,-79.69841751,Bell Canada,Brampton,Level 2,Not started,12,7.2,S0358
Bell Canada,43.73952762,-79.53458665,Bell Canada,Toronto,Level 2,Not started,22,7.2,S0359
Bell Canada,43.75572042,-79.29121902,Bell Canada,Scarborough,Level 2,Not started,20,7.2,S0360
Bell Canada,43.78022688,-79.24051215,Bell Canada,Scarborough,Level 2,Not Started,24,7.2,S0361
Bell Canada,43.82368896,-79.35481373,Bell Canada,Markham,Level 2,Not started,20,7.2,S0362
Bell Canada,43.8582771,-78.88307585,Bell Canada,Oshawa,Level 2,Not started,6,7.2,S0363
Bell Canada,43.89137614,-78.8956725,Bell Canada,Oshawa,Level 2,Not started,20,7.2,S0364
Bell Canada,44.28051821,-78.33939504,Bell Canada,Peterborough,Level 2,Not started,24,7.2,S0365
Bell Canada,44.28088306,-78.33885859,Bell Canada,Peterborough,Level 2,Not started,12,7.2,S0366
Bell Canada,44.37881,-79.700302,Bell Canada,Barrie,Level 2,Not started,6,7.2,S0367
Bell Canada,45.32001308,-75.75226268,Bell Canada,Napean,Level 2,Not started,20,7.2,S0368
BlueStone Properties Inc.,42.98657624049031,-81.25279927429067,BlueStone Properties Inc.,London,DC Fast,Not started,2,50.0,S0369
