name,latitude,longitude,power_kw,type,operator,city,status,data_source
TORONTO PARKING AUTHORITY,43.6417079,-79.3992387,7.2,Level 2,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.700192,-79.4277589,7.2,Level 2,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.682753,-79.4177677,7.2,Level 2,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.6519173,-79.3849877,7.2,Level 2,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.6868288,-79.3926818,7.2,Level 2,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.6526348,-79.3773241,50.0,DC Fast,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.7686327,-79.3757564,7.2,Level 2,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.6645669,-79.3853432,7.2,Level 2,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.7063327,-79.3962519,50.0,DC Fast,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.6439625,-79.3654755,7.2,Level 2,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.6462299,-79.3737776,50.0,DC Fast,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO PARKING AUTHORITY,43.689532,-79.3954666,7.2,Level 2,TORONTO PARKING AUTHORITY,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
AUTZU INC.,43.6440986,-79.4011708,7.2,Level 2,AUTZU INC.,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
JIM PATTISON DEVELOPMENTS LTD.,43.1162719,-79.0710375,7.2,Level 2,JIM PATTISON DEVELOPMENTS LTD.,Niagara,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
LCPF REALTY INC.,43.16414698,-80.32790424,7.2,Level 2,LCPF REALTY INC.,Brantford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
LCPF REALTY INC.,45.4311389,-75.68076663,7.2,Level 2,LCPF REALTY INC.,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
LCPF REALTY INC.,43.59362123,-79.7450379,7.2,Level 2,LCPF REALTY INC.,Mississauga,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
LCPF REALTY INC.,43.59262215,-79.74211171,7.2,Level 2,LCPF REALTY INC.,Mississauga,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
LCPF REALTY INC.,43.64665802,-79.38476623,7.2,Level 2,LCPF REALTY INC.,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
LCPF REALTY INC.,45.41878816,-75.7015574,7.2,Level 2,LCPF REALTY INC.,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
LCPF REALTY INC.,45.41628,-75.69948,7.2,Level 2,LCPF REALTY INC.,Ottawa,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO STANDARD CONDOMINIUM CO,43.61313,-79.55659,7.2,Level 2,TORONTO STANDARD CONDOMINIUM CO,Etobicoke,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
MENKES PROPERTY MANAGEMENT SERV,43.7594809,-79.4101647,7.2,Level 2,MENKES PROPERTY MANAGEMENT SERV,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
MENKES PROPERTY MANAGEMENT SERV,43.5429775,-79.8373528,7.2,Level 2,MENKES PROPERTY MANAGEMENT SERV,Milton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
MENKES PROPERTY MANAGEMENT SERV,43.6335498,-79.6710847,7.2,Level 2,MENKES PROPERTY MANAGEMENT SERV,Mississauga,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
MENKES PROPERTY MANAGEMENT SERV,43.6434855,-79.3809606,7.2,Level 2,MENKES PROPERTY MANAGEMENT SERV,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
MENKES PROPERTY MANAGEMENT SERV,43.6416969,-79.3793106,7.2,Level 2,MENKES PROPERTY MANAGEMENT SERV,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HUMBER COLLEGE INSTITUTE OF TEC,43.7296648,-79.6071737,7.2,Level 2,HUMBER COLLEGE INSTITUTE OF TEC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HUMBER COLLEGE INSTITUTE OF TEC,43.59543591,-79.52011111,7.2,Level 2,HUMBER COLLEGE INSTITUTE OF TEC,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CITY OF BURLINGTON,43.32596,-79.797345,50.0,DC Fast,THE CITY OF BURLINGTON,Burlington,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CITY OF BURLINGTON,43.326815,-79.801094,7.2,Level 2,THE CITY OF BURLINGTON,Burlington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CITY OF BURLINGTON,43.30927,-79.799984,7.2,Level 2,THE CITY OF BURLINGTON,Burlington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CITY OF BURLINGTON,43.371932,-79.749828,7.2,Level 2,THE CITY OF BURLINGTON,Burlington,Not Started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CITY OF BURLINGTON,43.347946,-79.844283,7.2,Level 2,THE CITY OF BURLINGTON,Burlington,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CITY OF BURLINGTON,43.361399,-79.846302,7.2,Level 2,THE CITY OF BURLINGTON,Burlington,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CITY OF BURLINGTON,43.368698,-79.733429,7.2,Level 2,THE CITY OF BURLINGTON,Burlington,Not Started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CITY OF BURLINGTON,43.38665,-79.75124,7.2,Level 2,THE CITY OF BURLINGTON,Burlington,Not Started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
SHIFT MOTORS INC.,43.4336272,-79.7122875,7.2,Level 2,SHIFT MOTORS INC.,Oakville,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.00840249,-81.27538173,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.00014491,-81.27371497,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.011896,-81.27258282,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.01067316,-81.27843396,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.01296121,-81.27877313,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,42.99595303,-81.27495322,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.00673612,-81.27869326,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.0161251603053,-81.2720020229007,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.0110632,-81.2595098,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.01169,-81.270966,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,42.955173,-81.123351,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.01551,-81.282238,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.001617,-81.27771,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,42.97831047,-81.23120047,50.0,DC Fast,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.003249,-81.283392,7.2,Level 2,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE UNIVERSITY OF WESTERN ONTAR,43.013734,-81.276851,50.0,DC Fast,THE UNIVERSITY OF WESTERN ONTAR,London,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CAMBRIAN COLLEGE,46.52994577,-80.94117402,7.2,Level 2,CAMBRIAN COLLEGE,Sudbury,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
T3 BAYSIDE I LIMITED PARTNERSHI,45.401341,-75.708099,7.2,Level 2,T3 BAYSIDE I LIMITED PARTNERSHI,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
NORTHERN LIGHTS ENTERPRISE INC.,44.38930298,-79.6815684,7.2,Level 2,NORTHERN LIGHTS ENTERPRISE INC.,Barrie,Not Started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,43.641965,-79.373697,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,43.764775,-79.547056,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,43.638838,-79.385573,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,43.669542,-79.391244,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,44.060344,-79.42585,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,Newmarket,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,43.698951,-79.636196,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,Mississauga,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,44.082234,-79.432139,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,East Gwillimbury,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,44.42045,-80.088847,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,Cleariew Township,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,44.420974,-80.105175,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,Cleariew Township,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,44.327903,-80.109848,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,Cleariew Township,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYPERCHARGE NETWORKS CORP.,44.419109,-80.088157,7.2,Level 2,HYPERCHARGE NETWORKS CORP.,Cleariew Township,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
YORK REGION STANDARD CONDOMINIU,43.80527,-79.39744,7.2,Level 2,YORK REGION STANDARD CONDOMINIU,Thornhill,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
QUADREAL PROPERTY GROUP G.P. IN,43.61025894,-79.74933618,7.2,Level 2,QUADREAL PROPERTY GROUP G.P. IN,Mississauga,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
QUADREAL PROPERTY GROUP G.P. IN,43.59921462,-79.74009182,7.2,Level 2,QUADREAL PROPERTY GROUP G.P. IN,Mississauga,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
QUADREAL PROPERTY GROUP G.P. IN,43.64331513,-79.38242817,7.2,Level 2,QUADREAL PROPERTY GROUP G.P. IN,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
QUADREAL PROPERTY GROUP G.P. IN,43.6631324,-79.38346918,7.2,Level 2,QUADREAL PROPERTY GROUP G.P. IN,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
QUADREAL PROPERTY GROUP G.P. IN,43.604892,-79.499077,7.2,Level 2,QUADREAL PROPERTY GROUP G.P. IN,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
QUADREAL PROPERTY GROUP G.P. IN,43.768661,-79.385812,7.2,Level 2,QUADREAL PROPERTY GROUP G.P. IN,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CORPORATION OF THE CITY OF,43.371997,-80.98334,7.2,Level 2,THE CORPORATION OF THE CITY OF,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CORPORATION OF THE CITY OF,43.370409,-80.983167,50.0,DC Fast,THE CORPORATION OF THE CITY OF,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CORPORATION OF THE CITY OF,43.370127,-80.983415,7.2,Level 2,THE CORPORATION OF THE CITY OF,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CORPORATION OF THE CITY OF,43.370797,-80.98183,7.2,Level 2,THE CORPORATION OF THE CITY OF,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
THE CORPORATION OF THE CITY OF,43.369047,-80.985048,7.2,Level 2,THE CORPORATION OF THE CITY OF,Stratford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
DANIELS CHOICE MOUNT PLEASANT C,43.67427026949641,-79.82156478965655,7.2,Level 2,DANIELS CHOICE MOUNT PLEASANT C,Brampton,Not Started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ELORA SOUTH INC.,43.68067081,-80.43269747,7.2,Level 2,ELORA SOUTH INC.,Ancaster,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CORPORATION OF THE COUNTY OF SI,44.75135,-79.76497,7.2,Level 2,CORPORATION OF THE COUNTY OF SI,Victoria Harbour,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CORPORATION OF THE COUNTY OF SI,44.52898,-80.00396,7.2,Level 2,CORPORATION OF THE COUNTY OF SI,Wasaga Beach,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CORPORATION OF THE COUNTY OF SI,44.44582,-79.74455,7.2,Level 2,CORPORATION OF THE COUNTY OF SI,Midhurst,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CHARGERCREW CANADA INC.,42.989841,-81.326998,50.0,DC Fast,CHARGERCREW CANADA INC.,London,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
AMBU ENERGY INC.,49.76266282,-94.47738652,7.2,Level 2,AMBU ENERGY INC.,Kenora,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
AMBU ENERGY INC.,48.53639,-80.46641,7.2,Level 2,AMBU ENERGY INC.,Matheson,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
AMBU ENERGY INC.,49.76158983,-94.488426,7.2,Level 2,AMBU ENERGY INC.,Kenora,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYGGE ENERGY,43.24043484859119,-79.89592553807495,50.0,DC Fast,HYGGE ENERGY,Hamilton,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
DOUG. TARRY LIMITED,42.778759,-81.199242,7.2,Level 2,DOUG. TARRY LIMITED,St. Thomas,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
TORONTO STANDARD CONDOMINIUM CO,43.641873,-79.428091,50.0,DC Fast,TORONTO STANDARD CONDOMINIUM CO,Toronto,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
STRICKLAND AUTO GROUP,43.1663205,-80.2489467,50.0,DC Fast,STRICKLAND AUTO GROUP,Brantford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
STRICKLAND AUTO GROUP,43.1736411,-80.2451135,7.2,Level 2,STRICKLAND AUTO GROUP,Brantford,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF GUELPH,43.55789,-80.19389,50.0,DC Fast,CITY OF GUELPH,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF GUELPH,43.563403,-80.238554,7.2,Level 2,CITY OF GUELPH,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF GUELPH,43.523916,-80.292444,7.2,Level 2,CITY OF GUELPH,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF GUELPH,43.54236,-80.24745,7.2,Level 2,CITY OF GUELPH,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF GUELPH,43.54297,-80.23155,7.2,Level 2,CITY OF GUELPH,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF GUELPH,43.52845,-80.25144,7.2,Level 2,CITY OF GUELPH,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF GUELPH,43.56053,-80.20256,7.2,Level 2,CITY OF GUELPH,Guelph,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.69092,-79.34234,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.78913,-79.26295,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.63975,-79.42515,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.70133,-79.46912,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.72351,-79.3181,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.6951,-79.57176,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.66125,-79.32491,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.8120675,-79.182564,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.71818,-79.5705,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.7637,-79.41398,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.701999,-79.606762,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.660831,-79.326874,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.818465,-79.25674,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.770192,-79.29259,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.770537,-79.470932,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.814483,-79.255858,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.789945,-79.238119,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.768681,-79.470978,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.645674,-79.388826,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.653618,-79.384069,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.80465,-79.19258,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.65717,-79.34389,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.63875,-79.52836,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.73389,-79.47355,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.75337,-79.54592,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.7324,-79.24525,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.79284,-79.1952,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.67817,-79.40223,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.64005,-79.38799,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.69987,-79.25158,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.71254,-79.3176,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.71203,-79.46605,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.67631,-79.56365,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.608145,-79.52014,50.0,DC Fast,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.691184,-79.32834,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CITY OF TORONTO FLEET,43.76805,-79.27267,7.2,Level 2,CITY OF TORONTO FLEET,Toronto,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CANADIAN NATIONAL RAILWAY COMPA,43.73412748,-79.67264174,50.0,DC Fast,CANADIAN NATIONAL RAILWAY COMPA,Brampton,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CANADIAN NATIONAL RAILWAY COMPA,43.674378,-79.6847056,50.0,DC Fast,CANADIAN NATIONAL RAILWAY COMPA,Mississauga,Not started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
CANADIAN NATIONAL RAILWAY COMPA,43.6585538,-79.4882418,7.2,Level 2,CANADIAN NATIONAL RAILWAY COMPA,Woodbridge,Available for Intended User,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
ENBRIDGE ENERGY DISTRIBUTION IN,43.91256671,-79.37944002,7.2,Level 2,ENBRIDGE ENERGY DISTRIBUTION IN,Markham,Not Started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYDRO OTTAWA,45.38735635,-75.73211253,7.2,Level 2,HYDRO OTTAWA,Ottawa,Not Started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYDRO OTTAWA,45.3302349,-75.59769481,7.2,Level 2,HYDRO OTTAWA,Ottawa,Not Started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
HYDRO OTTAWA,45.29926965,-75.90662363,7.2,Level 2,HYDRO OTTAWA,Ottawa,Not Started,NRCan ZEVIP/EVAFIDI open data (Canada.ca)
